time,seconds_elapsed,z,y,x
1771750403374280200,1.3162802734375,0.03420845419168472,-0.02871066704392433,0.12278391420841217
1771750403390271000,1.33227099609375,0.02321287989616394,-0.012217304669320583,0.15271630883216858
1771750403406200800,1.348200927734375,0.025656340643763542,-0.025656340643763542,0.19425514340400696
1771750403422161400,1.364161376953125,0.025656340643763542,-0.02871066704392433,0.19058994948863983
1771750403438121700,1.380121826171875,0.01466076634824276,-0.01466076634824276,0.15943582355976105
1771750403454051600,1.396051513671875,0.007941247895359993,0.00733038317412138,0.1313360333442688
1771750403470042600,1.412042724609375,0.00366519158706069,-0.006108652334660292,0.13072516024112701
1771750403485972500,1.427972412109375,-0.018325956538319588,-0.02015855349600315,0.10873401165008545
1771750403501932800,1.443932861328125,-0.04337143152952194,0.006108652334660292,0.07696902006864548
1771750403517893400,1.459893310546875,-0.05497787147760391,0.00427605677396059,0.06108652427792549
1771750403533823200,1.4758232421875,-0.060475658625364304,-0.006108652334660292,0.048258353024721146
1771750403549814000,1.49181396484375,-0.05803219974040985,-0.0024434609804302454,0.059864792972803116
1771750403565744000,1.507744140625,-0.03298672288656235,0.012217304669320583,0.05009094998240471
1771750403581704400,1.523704345703125,-0.0012217304902151227,-0.004886921960860491,0.021380282938480377
1771750403597664800,1.539664794921875,0.039095375686883926,-0.021380282938480377,-0.012217304669320583
1771750403613625300,1.555625244140625,0.056810468435287476,-0.05925392732024193,-0.00366519158706069
1771750403629585700,1.571585693359375,0.03176499158143997,-0.04581489413976669,0.012828170321881771
1771750403645515500,1.587515625,-0.004886921960860491,-0.0006108652451075613,0.019547687843441963
1771750403661476000,1.60347607421875,-0.018325956538319588,-0.016493361443281174,-0.015882495790719986
1771750403677436400,1.6194365234375,-0.01710422709584236,-0.04581489413976669,-0.05864306539297104
1771750403693396700,1.635396728515625,-0.0006108652451075613,-0.06780604273080826,-0.07391469180583954
1771750403709387800,1.6513876953125,0.004886921960860491,-0.06902777403593063,-0.036651913076639175
1771750403725317600,1.667317626953125,0.01771509274840355,-0.03420845419168472,0.015271631069481373
1771750403741247500,1.68324755859375,0.03298672288656235,-0.05009094998240471,0.03298672288656235
1771750403757207800,1.699207763671875,0.030543262138962746,-0.06108652427792549,0.021991148591041565
1771750403773168400,1.71516845703125,0.01771509274840355,-0.05314527451992035,-0.0006108652451075613
1771750403789159200,1.7311591796875,-0.015271631069481373,-0.06230825558304787,-0.004886921960860491
1771750403805089300,1.74708935546875,-0.030543262138962746,-0.04764748737215996,0.029932396486401558
1771750403821049600,1.763049560546875,-0.033597588539123535,-0.06230825558304787,0.060475658625364304
1771750403837010000,1.779010009765625,-0.021991148591041565,-0.06536258012056351,0.05925392732024193
1771750403852970500,1.794970458984375,-0.005497787147760391,-0.05497787147760391,0.04948008432984352
1771750403868930800,1.810930908203125,-0.015271631069481373,-0.042760565876960754,0.04581489413976669
1771750403884860700,1.826860595703125,-0.015882495790719986,-0.01710422709584236,0.03848451003432274
1771750403900821000,1.842821044921875,0.001832595793530345,-0.04153883829712868,0.04764748737215996
1771750403916781600,1.858781494140625,0.0006108652451075613,-0.04581489413976669,0.0708603709936142
1771750403932742000,1.874741943359375,-0.022602014243602753,-0.015882495790719986,0.08491026610136032
1771750403948702500,1.890702392578125,-0.018936822190880775,-0.004886921960860491,0.07941248267889023
1771750403964632300,1.90663232421875,0.00427605677396059,-0.02932153269648552,0.06475171446800232
1771750403980592600,1.922592529296875,0.015882495790719986,-0.04642575979232788,0.04581489413976669
1771750403996553000,1.938552978515625,-0.010995574295520782,-0.0659734457731247,0.029932396486401558
1771750404012513500,1.954513427734375,-0.05619960278272629,-0.04337143152952194,0.024434609338641167
1771750404028473900,1.970473876953125,-0.07330382615327835,0.001832595793530345,0.00733038317412138
1771750404044403700,1.98640380859375,-0.05009094998240471,-0.0024434609804302454,-0.015882495790719986
1771750404060364300,2.0023642578125,0.001832595793530345,-0.042760565876960754,0.003054326167330146
1771750404076324600,2.01832470703125,0.03481931984424591,-0.04948008432984352,0.036041051149368286
1771750404092254500,2.03425439453125,0.03237585723400116,-0.05742133408784866,0.04153883829712868
1771750404108245500,2.05024560546875,0.0024434609804302454,-0.07941248267889023,0.02015855349600315
1771750404124175400,2.06617529296875,-0.05192354694008827,-0.054367005825042725,-0.03848451003432274
1771750404140105200,2.082105224609375,-0.10873401165008545,-0.014049900695681572,-0.14538592100143433
1771750404156065500,2.0980654296875,-0.1313360333442688,-0.02015855349600315,-0.2174680233001709
1771750404172026000,2.114026123046875,-0.09896016865968704,-0.0403171069920063,-0.2119702398777008
1771750404187986400,2.129986328125,-0.04948008432984352,-0.02687807008624077,-0.15454891324043274
1771750404203946800,2.14594677734375,0.0006108652451075613,-0.00855211354792118,-0.07208210229873657
1771750404219876900,2.161876953125,0.042760565876960754,-0.0403171069920063,-0.013439035043120384
1771750404235837200,2.177837158203125,0.05497787147760391,-0.04764748737215996,0.025045474991202354
1771750404251797500,2.193797607421875,0.025045474991202354,-0.021380282938480377,0.02382374368607998
1771750404267788500,2.20978857421875,-0.02076941914856434,0.009773843921720982,0.024434609338641167
1771750404283718400,2.225718505859375,-0.036041051149368286,0.01771509274840355,0.0403171069920063
1771750404299648300,2.241648193359375,-0.02382374368607998,-0.004886921960860491,0.054367005825042725
1771750404315608800,2.25760888671875,-0.003054326167330146,-0.022602014243602753,0.07880161702632904
1771750404331569200,2.273569091796875,0.013439035043120384,-0.02687807008624077,0.10445795953273773
1771750404347529500,2.289529541015625,0.02015855349600315,-0.03298672288656235,0.11911872029304504
1771750404363490000,2.305489990234375,0.02076941914856434,-0.0507018156349659,0.10934487730264664
1771750404379420000,2.321419921875,0.005497787147760391,-0.05742133408784866,0.10018189996480942
1771750404395380200,2.337380126953125,-0.02687807008624077,-0.039095375686883926,0.10567969083786011
1771750404411340500,2.353340576171875,-0.051312681287527084,-0.015882495790719986,0.10384709388017654
1771750404427301000,2.369301025390625,-0.04214970022439957,-0.028099801391363144,0.07513642311096191
1771750404443261400,2.385261474609375,-0.02626720629632473,-0.054367005825042725,0.05009094998240471
1771750404459191300,2.40119140625,-0.025656340643763542,-0.07941248267889023,0.045204028487205505
1771750404475152000,2.41715185546875,-0.0659734457731247,-0.05864306539297104,0.03237585723400116
1771750404491112200,2.4331123046875,-0.10873401165008545,-0.0354301854968071,0.0012217304902151227
1771750404507072500,2.449072509765625,-0.13561208546161652,-0.04703662544488907,-0.04703662544488907
1771750404523002600,2.465002685546875,-0.12889257073402405,-0.02626720629632473,-0.08002334833145142
1771750404538963000,2.480962890625,-0.08552113175392151,-0.014049900695681572,-0.09834930300712585
1771750404554923300,2.49692333984375,-0.02382374368607998,-0.01466076634824276,-0.09468411654233932
1771750404570883800,2.5128837890625,0.012828170321881771,-0.018936822190880775,-0.07819075137376785
1771750404586844200,2.52884423828125,0.022602014243602753,-0.05803219974040985,-0.06475171446800232
1771750404602774000,2.54477392578125,0.01160643994808197,-0.028099801391363144,-0.04459316283464432
1771750404618734300,2.560734375,-0.00427605677396059,0.006719517521560192,-0.04703662544488907
1771750404634695000,2.57669482421875,-0.015271631069481373,-0.009773843921720982,-0.07635815441608429
1771750404650655200,2.5926552734375,-0.02321287989616394,-0.029932396486401558,-0.09285151958465576
1771750404666646300,2.608646240234375,-0.021991148591041565,-0.024434609338641167,-0.08368854224681854
1771750404682545700,2.624545654296875,-0.02015855349600315,-0.03298672288656235,-0.04337143152952194
1771750404698506000,2.640506103515625,-0.02626720629632473,-0.03237585723400116,-0.027488935738801956
1771750404714466300,2.65646630859375,-0.04337143152952194,0.001832595793530345,-0.033597588539123535
1771750404730427000,2.672427001953125,-0.04642575979232788,0.01710422709584236,-0.036651913076639175
1771750404746387200,2.68838720703125,-0.028099801391363144,0.018936822190880775,-0.05742133408784866
1771750404762317000,2.704317138671875,-0.013439035043120384,-0.00427605677396059,-0.07513642311096191
1771750404778277600,2.720277587890625,-0.01466076634824276,-0.018936822190880775,-0.05742133408784866
1771750404794238000,2.736238037109375,-0.0354301854968071,0.009162978269159794,-0.009773843921720982
1771750404810198300,2.7521982421875,-0.0354301854968071,0.003054326167330146,0.036651913076639175
1771750404826158800,2.768158935546875,-0.024434609338641167,0.01160643994808197,0.060475658625364304
1771750404842088700,2.784088623046875,-0.005497787147760391,0.01710422709584236,0.08918632566928864
1771750404858049000,2.800049072265625,0.025656340643763542,0.0006108652451075613,0.13377949595451355
1771750404874009600,2.816009521484375,0.051312681287527084,-0.012828170321881771,0.20097467303276062
1771750404889970000,2.831969970703125,0.04092797264456749,-0.08552113175392151,0.2321287989616394
1771750404905930200,2.84793017578125,-0.007941247895359993,-0.12217304855585098,0.18875735998153687
1771750404921890800,2.863890869140625,-0.07819075137376785,-0.03420845419168472,0.18936823308467865
1771750404937820700,2.879820556640625,-0.12522737681865692,0.025656340643763542,0.2541199326515198
1771750404953781000,2.895781005859375,-0.06291911751031876,-0.033597588539123535,0.4001167416572571
1771750404969741300,2.9117412109375,0.07513642311096191,-0.11728613078594208,0.5613851547241211
1771750404985732400,2.927732421875,0.20036379992961884,-0.2474004179239273,0.7177666425704956
1771750405001662200,2.943662109375,0.2669481039047241,-0.23945917189121246,0.9199630618095398
1771750405017592000,2.959592041015625,0.2590068578720093,-0.1368338167667389,1.0848966836929321
1771750405033552600,2.975552734375,0.2571742534637451,-0.11850785464048386,1.207069754600525
1771750405049513000,2.991512939453125,0.2938261926174164,-0.18936823308467865,1.3292428255081177
1771750405065473300,3.007473388671875,0.33536502718925476,-0.2938261926174164,1.4801265001296997
1771750405081403400,3.0234033203125,0.3494149148464203,-0.39767327904701233,1.6664403676986694
1771750405097363700,3.03936376953125,0.33658674359321594,-0.47219884395599365,1.9248363971710205
1771750405113324000,3.055323974609375,0.2938261926174164,-0.41111230850219727,2.1337523460388184
1771750405129284600,3.07128466796875,0.2773328125476837,-0.3396410644054413,2.2290472984313965
1771750405145245000,3.087244873046875,0.303600013256073,-0.32681289315223694,2.2424862384796143
1771750405161174800,3.1031748046875,0.3188716471195221,-0.3243694305419922,2.205223560333252
1771750405177135400,3.11913525390625,0.2987131178379059,-0.3604104816913605,2.1349740028381348
1771750405193095700,3.135095703125,0.39584067463874817,-0.5241223573684692,2.13008713722229
1771750405209056000,3.151055908203125,0.5583308339118958,-0.6291912198066711,2.2492058277130127
1771750405225016600,3.1670166015625,0.6340781450271606,-0.6591235995292664,2.3854286670684814
1771750405240977000,3.182976806640625,0.5259549617767334,-0.5510004758834839,2.41719388961792
1771750405256906800,3.19890673828125,0.3488040566444397,-0.32559117674827576,2.3121249675750732
1771750405272867000,3.2148671875,0.1368338167667389,-0.06291911751031876,2.082439661026001
1771750405288827600,3.23082763671875,-0.06780604273080826,0.10018189996480942,1.6823228597640991
1771750405304818400,3.246818359375,-0.17043140530586243,-0.08491026610136032,1.2846496105194092
1771750405320748500,3.26274853515625,-0.15515977144241333,-0.48747047781944275,1.0219775438308716
1771750405336708900,3.278708984375,-0.07391469180583954,-0.6108652353286743,0.940732479095459
1771750405352669200,3.294669189453125,-0.04214970022439957,-0.5387831330299377,0.940732479095459
1771750405368629800,3.310629638671875,-0.056810468435287476,-0.4282165467739105,0.921184778213501
1771750405384620500,3.32662060546875,-0.09712757170200348,-0.323147714138031,0.7745771408081055
1771750405400550400,3.34255029296875,-0.08246681094169617,-0.3701843321323395,0.5076290369033813
1771750405416511000,3.358510986328125,-0.015882495790719986,-0.6218608021736145,0.27977627515792847
1771750405432471300,3.37447119140625,0.11484266817569733,-0.7941248416900635,0.21930062770843506
1771750405448431600,3.390431640625,0.18631389737129211,-0.7617489695549011,0.26572638750076294
1771750405464422700,3.406422607421875,0.1618792861700058,-0.5760459303855896,0.3384193480014801
1771750405480352500,3.4223525390625,0.13316862285137177,-0.4080579876899719,0.34758231043815613
1771750405496312800,3.438312744140625,0.13988813757896423,-0.3170390725135803,0.2583959996700287
1771750405512273400,3.4542734375,0.2015855312347412,-0.2681698501110077,0.13439035415649414
1771750405528233700,3.470233642578125,0.22357667982578278,-0.53328537940979,-0.07880161702632904
1771750405544224800,3.486224853515625,0.07941248267889023,-0.8833111524581909,-0.10751228034496307
1771750405560154600,3.502154541015625,-0.04642575979232788,-0.9932668805122375,0.13805554807186127
1771750405576115000,3.518114990234375,-0.10323622822761536,-0.8069530129432678,0.5650503635406494
1771750405592075500,3.534075439453125,-0.0354301854968071,-0.5119050741195679,0.9547823667526245
1771750405608035800,3.550035888671875,0.14355333149433136,-0.44104471802711487,1.140485405921936
1771750405624027000,3.56602685546875,0.2064724564552307,-0.6053674817085266,1.1673635244369507
1771750405639956700,3.581956787109375,-0.04398229718208313,-0.8161159753799438,0.8814785480499268
1771750405655917000,3.5979169921875,-0.4447098970413208,-0.6682865619659424,0.4502076804637909
1771750405671847000,3.613846923828125,-0.7684684991836548,-0.2571742534637451,-0.05009094998240471
1771750405687807500,3.629807373046875,-0.8588765263557434,0.13377949595451355,-0.5088507533073425
1771750405703798300,3.64579833984375,-0.7299839854240417,0.18081611394882202,-0.7195992469787598
1771750405719728000,3.66172802734375,-0.4184426963329315,0.07513642311096191,-0.7617489695549011
1771750405735688700,3.677688720703125,-0.0659734457731247,-0.2125810980796814,-0.6951646208763123
1771750405751649000,3.69364892578125,0.10567969083786011,-0.4239404797554016,-0.5797111392021179
1771750405767609300,3.709609375,0.11178833991289139,-0.30054569244384766,-0.38179078698158264
1771750405783570000,3.72556982421875,0.030543262138962746,-0.021991148591041565,-0.19792033731937408
1771750405799530200,3.7415302734375,0.012217304669320583,0.1466076523065567,-0.1667662113904953
1771750405815460000,3.757460205078125,-0.00427605677396059,0.15821409225463867,-0.2968805134296417
1771750405831420700,3.773420654296875,-0.013439035043120384,-0.03726277872920036,-0.4434881806373596
1771750405847381000,3.789381103515625,0.1062905490398407,-0.2168571650981903,-0.5051855444908142
1771750405863341300,3.80534130859375,0.2474004179239273,-0.26022860407829285,-0.4795292317867279
1771750405879271200,3.821271240234375,0.3078760802745819,-0.17409659922122955,-0.3640756905078888
1771750405895231700,3.837231689453125,0.25595253705978394,-0.02382374368607998,-0.2938261926174164
1771750405911192000,3.853192138671875,0.15515977144241333,0.06963863968849182,-0.2779437005519867
1771750405927152400,3.86915234375,0.07208210229873657,0.09040805697441101,-0.3090978264808655
1771750405943113000,3.885113037109375,0.04153883829712868,0.05009094998240471,-0.3029891550540924
1771750405959042800,3.901042724609375,0.07941248267889023,0.04948008432984352,-0.3127630054950714
1771750405975003100,3.917003173828125,0.059864792972803116,0.00427605677396059,-0.3176499307155609
1771750405990963700,3.932963623046875,-0.06902777403593063,0.07452555745840073,-0.39156460762023926
1771750406006924000,3.948924072265625,-0.15271630883216858,0.24984388053417206,-0.48319441080093384
1771750406022884400,3.96488427734375,-0.12095131725072861,0.22479841113090515,-0.5809328556060791
1771750406038814500,3.980814453125,-0.07880161702632904,0.033597588539123535,-0.7324274182319641
1771750406054774800,3.99677490234375,-0.09407325088977814,-0.09834930300712585,-0.8118399381637573
1771750406070735000,4.012735107421875,-0.16493362188339233,-0.11850785464048386,-0.7134906053543091
1771750406086695700,4.02869580078125,-0.24434609711170197,-0.009773843921720982,-0.588263213634491
1771750406102656000,4.044656005859375,-0.2571742534637451,0.1508837193250656,-0.665232241153717
1771750406118616300,4.0606162109375,-0.25961771607398987,0.2382374405860901,-0.9517280459403992
1771750406134577000,4.076576904296875,-0.3323107063770294,0.18570303916931152,-1.2944234609603882
1771750406150506800,4.0925068359375,-0.3188716471195221,0.10201449692249298,-1.378722906112671
1771750406166467000,4.108467041015625,-0.34208452701568604,0.10812314599752426,-1.2260065078735352
1771750406182458000,4.1244580078125,-0.44593164324760437,0.2070833146572113,-0.9804387092590332
1771750406198388000,4.140387939453125,-0.5803219676017761,0.4190535545349121,-0.9382890462875366
1771750406214348300,4.156348388671875,-0.6597344875335693,0.7672467231750488,-1.0946705341339111
1771750406230308900,4.172308837890625,-0.7965682744979858,1.264491081237793,-1.2651019096374512
1771750406246238700,4.18823876953125,-0.9193521738052368,1.2736539840698242,-1.053742527961731
1771750406262229500,4.2042294921875,-1.036027431488037,0.950506329536438,-0.8594874143600464
1771750406278159400,4.220159423828125,-1.1759155988693237,0.4245513379573822,-0.9743300676345825
1771750406294120000,4.236119873046875,-1.0757336616516113,-0.13011430203914642,-1.2315043210983276
1771750406310080300,4.252080322265625,-1.0390818119049072,-0.4294382631778717,-1.3170254230499268
1771750406326040800,4.268040771484375,-0.8918632864952087,-0.7312057018280029,-1.2980886697769165
1771750406342031600,4.284031494140625,-0.5754350423812866,-0.4239404797554016,-1.0378600358963013
1771750406357961500,4.29996142578125,-0.3585779070854187,-0.04214970022439957,-0.6163630485534668
1771750406373922000,4.315922119140625,-0.19853121042251587,0.3744603991508484,-0.16004669666290283
1771750406389882400,4.33188232421875,-0.05375614017248154,0.6438519954681396,-0.1514945775270462
1771750406405842700,4.3478427734375,0.03298672288656235,0.8655960559844971,-0.26572638750076294
1771750406421803300,4.36380322265625,0.1007927656173706,0.9486737251281738,-0.1466076523065567
1771750406437763600,4.379763671875,0.1459967941045761,0.9914342761039734,0.018936822190880775
1771750406453724000,4.395723876953125,0.20341812074184418,0.9419541954994202,0.1472185254096985
1771750406469684500,4.4116845703125,0.2541199326515198,0.7672467231750488,0.23640485107898712
1771750406485644800,4.427644775390625,0.16310101747512817,0.5797111392021179,0.2840523421764374
1771750406501605000,4.443605224609375,0.08124507963657379,0.3885102868080139,0.21807889640331268
1771750406517565700,4.459565673828125,0.09529497474431992,0.24678955972194672,0.04886921867728233
1771750406533526000,4.475526123046875,0.10018189996480942,0.06719517707824707,-0.1466076523065567
1771750406549486600,4.491486572265625,0.09834930300712585,-0.14844025671482086,-0.2321287989616394
1771750406565447000,4.507447021484375,0.1417207419872284,-0.36651915311813354,-0.18081611394882202
1771750406581407200,4.5234072265625,0.27122417092323303,-0.5858197808265686,-0.04948008432984352
1771750406597337000,4.539337158203125,0.34758231043815613,-0.7189884185791016,0.05314527451992035
1771750406613297700,4.555297607421875,0.3500257730484009,-0.5638286471366882,0.10812314599752426
1771750406629258000,4.571258056640625,0.28649580478668213,-0.17470745742321014,0.08246681094169617
1771750406645218600,4.587218505859375,0.19486601650714874,0.18814650177955627,0.05619960278272629
1771750406661209300,4.603209228515625,0.13316862285137177,0.3225368559360504,0.09773843735456467
1771750406677139200,4.61913916015625,0.09773843735456467,0.1918116807937622,0.13072516024112701
1771750406693099800,4.635099853515625,0.05803219974040985,-0.051312681287527084,0.13866640627384186
1771750406709060000,4.65106005859375,0.022602014243602753,-0.251676470041275,0.1563815027475357
1771750406725020400,4.6670205078125,0.039095375686883926,-0.31642818450927734,0.1814269721508026
1771750406741011500,4.683011474609375,0.05925392732024193,-0.18448130786418915,0.1411098688840866
1771750406756941300,4.69894140625,0.06108652427792549,0.015882495790719986,0.1062905490398407
1771750406772901600,4.714901611328125,0.00855211354792118,0.19303341209888458,0.04886921867728233
1771750406788831700,4.730831787109375,-0.005497787147760391,-0.06291911751031876,0.3225368559360504
1771750406804792000,4.7467919921875,0.03420845419168472,-0.29565876722335815,0.21074850857257843
1771750406820782800,4.762782958984375,0.05619960278272629,-0.423329621553421,0.04459316283464432
1771750406836713000,4.778712890625,0.05314527451992035,-0.19486601650714874,-0.1014036312699318
1771750406852673300,4.79467333984375,0.036041051149368286,0.16798794269561768,-0.10445795953273773
1771750406868633600,4.810633544921875,0.0757472887635231,0.2767219543457031,0.19058994948863983
